ID,ConsumptionByHouseholds,Periods,Indices_1,VolumeChanges_2,VolumeChangesShoppingdayAdjusted_3,Indices_4,ValueChanges_5,PriceChanges_6
2889,A047828,2013MM07,67.6,-1.4,,61.2,0.9,2.3
2890,A047828,2013MM08,63.4,0.9,,57.5,2.7,1.9
2891,A047828,2013MM09,61.6,-5.7,,56.5,-4.3,1.5
2892,A047828,2013KW03,64.2,-2.1,,58.4,-0.3,1.9
2893,A047828,2013MM10,65.6,1.1,,60.0,0.2,-0.9
2894,A047828,2013MM11,65.3,2.6,,59.9,2.2,-0.4
2895,A047828,2013MM12,71.3,1.4,,64.9,1.2,-0.2
2896,A047828,2013KW04,67.4,1.7,,61.6,1.2,-0.5
2897,A047828,2014MM01,65.7,3.2,,60.7,3.7,0.5
2898,A047828,2014MM02,60.7,3.6,,55.4,4.1,0.4
2899,A047828,2014MM03,68.3,3.8,,62.9,4.9,1.1
2900,A047828,2014KW01,64.9,3.5,,59.7,4.2,0.7
2901,A047828,2014MM04,64.3,3.6,,59.6,3.1,-0.4
2902,A047828,2014MM05,67.5,2.0,,61.9,1.7,-0.3
2903,A047828,2014MM06,62.0,-1.3,,56.5,-2.1,-0.8
2904,A047828,2014KW02,64.6,1.5,,59.3,0.9,-0.5
2905,A047828,2014MM07,68.8,1.7,,61.9,1.2,-0.5
2906,A047828,2014MM08,66.4,4.8,,59.5,3.5,-1.2
2907,A047828,2014MM09,64.1,4.1,,58.0,2.8,-1.2
2908,A047828,2014KW03,66.4,3.5,,59.8,2.5,-1.0
2909,A047828,2014MM10,68.9,5.2,,62.7,4.5,-0.7
2910,A047828,2014MM11,68.0,4.2,,61.7,3.0,-1.2
2911,A047828,2014MM12,75.9,6.5,,68.4,5.5,-0.9
2912,A047828,2014KW04,71.0,5.3,,64.3,4.3,-0.9
2913,A047828,2015MM01,69.6,6.0,,63.5,4.6,-1.3
2914,A047828,2015MM02,64.2,5.8,,58.1,4.8,-1.0
2915,A047828,2015MM03,72.8,6.5,,66.4,5.6,-0.9
2916,A047828,2015KW01,68.9,6.1,,62.6,5.0,-1.1
2917,A047828,2015MM04,67.4,4.8,,62.3,4.5,-0.3
2918,A047828,2015MM05,70.0,3.8,,63.9,3.3,-0.4
2919,A047828,2015MM06,69.3,11.9,,63.3,12.2,0.3
2920,A047828,2015KW02,68.9,6.7,,63.2,6.5,-0.2
2921,A047828,2015MM07,74.4,8.2,,66.9,8.0,-0.1
2922,A047828,2015MM08,65.9,-0.8,,59.4,-0.1,0.7
2923,A047828,2015MM09,69.1,7.7,,63.0,8.5,0.7
2924,A047828,2015KW03,69.8,5.0,,63.1,5.5,0.4
2925,A047828,2015MM10,74.3,7.8,,67.8,8.1,0.3
2926,A047828,2015MM11,70.8,4.1,,64.0,3.8,-0.2
2927,A047828,2015MM12,81.5,7.4,,73.8,7.9,0.4
2928,A047828,2015KW04,75.5,6.5,,68.5,6.7,0.2
2929,A047828,2016MM01,71.2,2.2,,64.6,1.8,-0.4
2930,A047828,2016MM02,69.6,8.4,,62.8,8.2,-0.2
2931,A047828,2016MM03,78.6,7.9,,71.1,7.1,-0.8
2932,A047828,2016KW01,73.1,6.1,,66.2,5.6,-0.5
2933,A047828,2016MM04,70.5,4.6,,66.3,6.4,1.7
2934,A047828,2016MM05,71.7,2.4,,66.6,4.2,1.7
2935,A047828,2016MM06,72.7,4.9,,67.2,6.1,1.1
2936,A047828,2016KW02,71.6,4.0,,66.7,5.5,1.5
2937,A047828,2016MM07,76.2,2.4,,69.3,3.6,1.2
2938,A047828,2016MM08,69.3,5.3,,63.5,6.9,1.5
2939,A047828,2016MM09,71.1,2.9,,65.5,4.0,1.1
2940,A047828,2016KW03,72.2,3.4,,66.1,4.8,1.3
2941,A047828,2016MM10,76.5,2.9,,70.3,3.6,0.7
2942,A047828,2016MM11,77.0,8.7,,70.5,10.2,1.3
2943,A047828,2016MM12,86.2,5.7,,78.7,6.7,0.9
2944,A047828,2016KW04,79.9,5.7,,73.2,6.7,0.9
2945,A047828,2017MM01,76.4,7.3,,71.2,10.2,2.7
2946,A047828,2017MM02,72.4,4.1,,67.3,7.1,3.0
2947,A047828,2017MM03,84.7,7.7,,79.2,11.4,3.4
2948,A047828,2017KW01,77.8,6.4,,72.6,9.7,3.0
2949,A047828,2017MM04,73.4,4.1,,69.6,5.1,1.0
2950,A047828,2017MM05,77.2,7.6,,72.4,8.6,1.0
2951,A047828,2017MM06,76.6,5.4,,71.5,6.5,1.0
2952,A047828,2017KW02,75.7,5.7,,71.2,6.7,1.0
2953,A047828,2017MM07,83.5,9.6,,76.4,10.3,0.6
2954,A047828,2017MM08,77.1,11.1,,70.5,11.0,-0.1
2955,A047828,2017MM09,79.9,12.4,,73.7,12.5,0.1
2956,A047828,2017KW03,80.1,11.0,,73.5,11.2,0.2
2957,A047828,2017MM10,80.6,5.4,,74.1,5.5,0.1
2958,A047828,2017MM11,84.0,9.1,,77.3,9.7,0.5
2959,A047828,2017MM12,88.4,2.6,,80.9,2.8,0.2
2960,A047828,2017KW04,84.3,5.6,,77.4,5.8,0.3
2961,A047828,2018MM01,84.6,10.7,,78.6,10.4,-0.3
2962,A047828,2018MM02,76.8,6.1,,71.3,5.9,-0.2
2963,A047828,2018MM03,90.7,7.1,,84.5,6.7,-0.4
2964,A047828,2018KW01,84.0,8.0,,78.1,7.7,-0.3
2965,A047828,2018MM04,78.3,6.8,,74.7,7.3,0.4
2966,A047828,2018MM05,83.5,8.3,,77.7,7.3,-0.9
2967,A047828,2018MM06,80.6,5.2,,75.8,6.0,0.7
2968,A047828,2018KW02,80.8,6.8,,76.1,6.9,0.1
2969,A047828,2018MM07,85.2,2.1,,78.2,2.4,0.3
2970,A047828,2018MM08,80.5,4.4,,73.8,4.7,0.3
2971,A047828,2018MM09,81.3,1.7,,75.4,2.3,0.6
2972,A047828,2018KW03,82.3,2.7,,75.8,3.1,0.4
2973,A047828,2018MM10,85.7,6.4,,80.1,8.1,1.6
2974,A047828,2018MM11,89.1,6.0,,83.0,7.3,1.2
2975,A047828,2018MM12,91.0,3.0,,84.5,4.5,1.5
2976,A047828,2018KW04,88.6,5.1,,82.5,6.6,1.4
2977,A047828,2019MM01,86.1,1.8,,81.7,3.9,2.1
2978,A047828,2019MM02,80.6,4.9,,76.7,7.6,2.6
2979,A047828,2019MM03,91.3,0.7,,87.2,3.2,2.5
2980,A047828,2019KW01,86.0,2.3,,81.9,4.8,2.4
2981,A047828,2019MM04,81.7,4.2,,79.2,6.1,1.8
2982,A047828,2019MM05,87.3,4.5,,83.6,7.6,3.0
2983,A047828,2019MM06,82.1,1.9,,77.7,2.5,0.6
2984,A047828,2019KW02,83.7,3.6,,80.2,5.4,1.8
2985,A047828,2019MM07,89.6,5.1,,83.4,6.6,1.5
2986,A047828,2019MM08,82.5,2.5,,77.0,4.4,1.9
2987,A047828,2019MM09,82.9,2.0,,77.4,2.7,0.7
2988,A047828,2019KW03,85.0,3.2,,79.3,4.6,1.3
2989,A047828,2019MM10,90.5,5.6,,85.1,6.3,0.7
2990,A047828,2019MM11,91.4,2.6,,85.9,3.6,0.9
2991,A047828,2019MM12,95.3,4.6,,89.4,5.8,1.1
2992,A047828,2019KW04,92.4,4.3,,86.8,5.2,0.9
2993,A047828,2020MM01,91.2,6.0,,87.5,7.1,1.0
2994,A047828,2020MM02,88.8,10.2,,85.2,11.0,0.7
2995,A047828,2020MM03,94.6,3.6,,90.7,4.0,0.4
2996,A047828,2020KW01,91.5,6.5,,87.8,7.2,0.7
2997,A047828,2020MM04,86.9,6.5,,85.5,7.9,1.3
2998,A047828,2020MM05,96.0,10.0,,94.4,12.9,2.7
2999,A047828,2020MM06,96.4,17.3,,94.8,22.0,4.0
3000,A047828,2020KW02,93.1,11.2,,91.6,14.2,2.7
3001,A047828,2020MM07,107.9,20.4,,102.6,23.0,2.1
3002,A047828,2020MM08,91.8,11.3,,87.3,13.3,1.8
3003,A047828,2020MM09,99.8,20.3,,94.9,22.5,1.9
3004,A047828,2020KW03,99.8,17.4,,94.9,19.7,1.9
3005,A047828,2020MM10,107.2,18.5,,102.5,20.4,1.6
3006,A047828,2020MM11,107.2,17.3,,102.4,19.2,1.6
3007,A047828,2020MM12,94.4,-0.9,,90.2,0.9,1.8
3008,A047828,2020KW04,102.9,11.4,,98.4,13.3,1.7
3009,A047828,2021MM01,71.0,-22.2,,70.3,-19.7,3.3
3010,A047828,2021MM02,75.6,-14.9,,74.0,-13.1,2.1
3011,A047828,2021MM03,102.4,8.3,,100.2,10.6,2.1
3012,A047828,2021KW01,83.0,-9.3,,81.5,-7.1,2.4
3013,A047828,2021MM04,92.9,6.9,,94.3,10.3,3.2
3014,A047828,2021MM05,108.1,12.6,,109.0,15.4,2.5
3015,A047828,2021MM06,106.0,9.9,,106.7,12.5,2.3
3016,A047828,2021KW02,102.4,9.9,,103.3,12.8,2.6
3017,A047828,2021MM07,114.3,6.0,,112.6,9.7,3.5
3018,A047828,2021MM08,97.5,6.2,,97.1,11.3,4.8
3019,A047828,2021MM09,103.1,3.4,,103.1,8.7,5.2
3020,A047828,2021KW03,105.0,5.2,,104.3,9.9,4.4
3021,A047828,2021MM10,109.7,2.3,,111.1,8.4,5.9
3022,A047828,2021MM11,113.9,6.2,,114.9,12.2,5.6
3023,A047828,2021MM12,105.4,11.7,,106.8,18.4,6.0
3024,A047828,2021KW04,109.7,6.6,,110.9,12.8,5.8
3025,A047828,2021JJ00,100.0,3.3,,100.0,7.4,4.0
3026,A047828,2022MM01,90.0,26.8,,94.0,33.8,5.6
3027,A047828,2022MM02,93.6,23.7,,99.4,34.3,8.6
3028,A047828,2022MM03,110.4,7.7,,117.9,17.6,9.1
3029,A047828,2022KW01,98.0,18.0,,103.8,27.3,7.9
3030,A047828,2022MM04,91.7,-1.3,,99.6,5.6,7.1
3031,A047828,2022MM05,93.6,-13.4,,102.9,-5.6,9.0
3032,A047828,2022MM06,90.0,-15.1,,100.6,-5.7,11.0
3033,A047828,2022KW02,91.8,-10.3,,101.0,-2.2,9.1
3034,A047828,2022MM07,98.4,-14.0,,106.3,-5.5,9.8
3035,A047828,2022MM08,87.9,-9.8,,96.2,-1.0,9.8
3036,A047828,2022MM09,94.5,-8.4,,103.7,0.6,9.7
3037,A047828,2022KW03,93.6,-10.8,,102.1,-2.1,9.8
3038,A047828,2022MM10,99.3,-9.5,,110.7,-0.3,10.2
3039,A047828,2022MM11,104.1,-8.6,,117.5,2.2,11.8
3040,A047828,2022MM12,103.5,-1.8,,119.2,11.7,13.7
3041,A047828,2022KW04,102.3,-6.7,,115.8,4.4,11.9
3042,A047828,2022JJ00,96.4,-3.6,,105.7,5.7,9.6
3043,A047828,2023MM01,96.3,7.1,,111.0,18.0,10.2
3044,A047828,2023MM02,89.5,-4.4,,104.6,5.2,10.0
3045,A047828,2023MM03,104.1,-5.7,,121.7,3.3,9.5
3046,A047828,2023KW01,96.6,-1.3,,112.4,8.4,9.8
3047,A047828,2023MM04,87.0,-5.1,,103.3,3.7,9.2
3048,A047828,2023MM05,88.6,-5.4,,106.2,3.2,9.2
3049,A047828,2023MM06,91.4,1.5,,109.1,8.5,6.8
3050,A047828,2023KW02,89.0,-3.0,,106.2,5.1,8.4
3051,A047828,2023MM07,92.2,-6.3,,106.2,-0.1,6.6
3052,A047828,2023MM08,91.1,3.7,,104.3,8.5,4.6
3053,A047828,2023MM09,94.9,0.4,,107.9,4.1,3.7
3054,A047828,2023KW03,92.7,-0.9,,106.2,4.0,5.0
3055,A047828,2023MM10,98.8,-0.5,,116.6,5.3,5.9
3056,A047828,2023MM11,101.7,-2.3,,118.6,1.0,3.3
3057,A047828,2023MM12,106.2,2.6,,124.8,4.6,1.9
3058,A047828,2023KW04,102.2,-0.1,,120.0,3.6,3.7
3059,A047828,2023JJ00,95.1,-1.3,,111.2,5.2,6.6
3060,A047828,2024MM01,95.9,-0.4,,113.7,2.5,2.9
3061,A047828,2024MM02,95.5,6.7,,111.5,6.7,0.0
3062,A047828,2024MM03,107.3,3.0,,125.2,2.8,-0.2
3063,A047828,2024KW01,99.5,3.0,,116.8,3.9,0.9
3064,A047828,2024MM04,89.8,3.2,,106.0,2.6,-0.6
3065,A047828,2024MM05,92.3,4.2,,108.0,1.6,-2.5
3066,A047828,2024MM06,90.9,-0.6,,106.8,-2.1,-1.6
3067,A047828,2024KW02,91.0,2.2,,106.9,0.7,-1.5
3068,A047828,2024MM07,98.8,7.2,,109.2,2.9,-4.0
3069,A047828,2024MM08,95.3,4.6,,107.6,3.2,-1.4
3070,A047828,2024MM09,96.5,1.7,,109.8,1.7,0.0
3071,A047828,2024KW03,96.9,4.5,,108.9,2.6,-1.8
3072,A047828,2024MM10,102.9,4.2,,121.3,4.0,-0.1
3073,A047828,2024MM11,102.4,0.6,,120.6,1.7,1.1
3074,A047828,2024MM12,109.7,3.3,,129.2,3.6,0.3
3075,A047828,2024KW04,105.0,2.7,,123.7,3.1,0.4
3076,A047828,2024JJ00,98.1,3.1,,114.1,2.6,-0.5
3077,A047828,2025MM01,99.5,3.7,,117.4,3.3,-0.4
3078,A047828,2025MM02,92.1,-3.5,,110.0,-1.4,2.2
3079,A047828,2025MM03,105.4,-1.7,,128.6,2.8,4.6
3080,A047828,2025KW01,99.0,-0.6,,118.7,1.6,2.2
3081,A047828,2025MM04,90.9,1.2,,111.4,5.1,3.9
3082,A047828,2025MM05,90.9,-1.5,,110.5,2.4,4.0
3083,A047828,2025MM06,90.8,-0.1,,108.5,1.7,1.8
3084,A047828,2025KW02,90.8,-0.1,,110.2,3.1,3.2
3085,A047828,2025MM07,98.3,-0.5,,113.6,4.0,4.5
3086,A047828,2025MM08,94.6,-0.8,,108.0,0.4,1.2
3087,A047828,2025MM09,98.0,1.6,,113.6,3.5,1.9
3088,A047828,2025KW03,97.0,0.1,,111.7,2.6,2.5
3089,A047828,2025MM10,105.9,2.9,,124.4,2.5,-0.3
3090,A047828,2025MM11,103.7,1.3,,122.4,1.5,0.2
3091,A047828,2025MM12,110.4,0.6,,130.5,1.0,0.4
3092,A047828,2025KW04,106.7,1.6,,125.8,1.7,0.1
3093,A047828,2025JJ00,98.4,0.3,,116.6,2.2,1.9
3094,A047829,2000JJ00,27.5,18.4,,60.4,11.6,-5.8
3095,A047829,2001JJ00,30.2,9.8,,66.8,10.7,0.8
3096,A047829,2002JJ00,32.7,8.1,,69.1,3.4,-4.4
3097,A047829,2003JJ00,35.3,7.8,,69.2,0.2,-7.1
3098,A047829,2004JJ00,38.1,8.2,,68.7,-0.8,-8.3
3099,A047829,2005JJ00,41.8,9.6,,70.2,2.3,-6.6
3100,A047829,2006JJ00,48.2,15.2,,76.4,8.7,-5.6
3101,A047829,2007JJ00,57.4,19.1,,83.7,9.5,-8.0
3102,A047829,2008JJ00,61.0,6.4,,83.6,-0.1,-6.1
3103,A047829,2009JJ00,59.3,-2.8,,77.3,-7.5,-4.9
3104,A047829,2010JJ00,62.0,4.4,,79.6,2.9,-1.4
3105,A047829,2011JJ00,63.5,2.4,,77.0,-3.3,-5.6
3106,A047829,2012JJ00,65.9,3.9,,78.7,2.2,-1.7
3107,A047829,2013JJ00,64.9,-1.6,,76.4,-2.8,-1.2
3108,A047829,2014JJ00,70.6,8.7,,78.7,2.9,-5.4
3109,A047829,2015JJ00,73.0,3.5,,78.7,0.0,-3.4
3110,A047829,2016JJ00,73.9,1.2,,77.2,-1.8,-3.0
3111,A047829,2017JJ00,78.4,6.1,,79.3,2.7,-3.3
3112,A047829,2018JJ00,83.8,6.8,,81.8,3.2,-3.4
3113,A047829,2019JJ00,88.8,6.0,,84.9,3.7,-2.1
3114,A047829,2020JJ00,95.8,7.8,,93.3,10.0,2.0
3115,A047829,2000MM01,24.5,20.3,,53.8,10.4,-8.2
3116,A047829,2000MM02,23.5,24.6,,54.0,17.7,-5.5
3117,A047829,2000MM03,25.8,20.3,,56.2,13.0,-6.0
3118,A047829,2000KW01,24.6,21.6,,54.6,13.6,-6.6
3119,A047829,2000MM04,24.7,13.0,,56.8,4.1,-7.8
3120,A047829,2000MM05,27.3,23.0,,58.7,15.3,-6.2
3121,A047829,2000MM06,27.6,14.4,,60.9,9.0,-4.7
3122,A047829,2000KW02,26.6,16.7,,58.8,9.4,-6.3
3123,A047829,2000MM07,29.8,16.6,,62.1,9.8,-5.8
3124,A047829,2000MM08,26.5,13.9,,55.2,6.9,-6.2
3125,A047829,2000MM09,29.9,16.9,,62.0,9.0,-6.7
3126,A047829,2000KW03,28.7,15.9,,59.8,8.6,-6.2
3127,A047829,2000MM10,25.7,13.1,,58.2,7.7,-4.8
3128,A047829,2000MM11,29.6,24.5,,67.4,19.1,-4.3
3129,A047829,2000MM12,35.4,21.2,,79.1,16.2,-4.1
3130,A047829,2000KW04,30.2,19.8,,68.3,14.6,-4.4
3131,A047829,2001MM01,27.8,13.9,,62.1,15.6,1.5
3132,A047829,2001MM02,24.7,4.8,,57.2,5.9,1.0
3133,A047829,2001MM03,28.3,9.4,,63.5,13.1,3.3
3134,A047829,2001KW01,26.9,9.4,,60.9,11.5,1.9
3135,A047829,2001MM04,28.7,16.4,,66.8,17.7,1.1
3136,A047829,2001MM05,28.6,4.8,,61.9,5.5,0.7
3137,A047829,2001MM06,29.8,7.8,,66.3,8.7,0.8
3138,A047829,2001KW02,29.1,9.4,,65.0,10.5,1.0
3139,A047829,2001MM07,31.6,6.1,,66.9,7.8,1.6
3140,A047829,2001MM08,30.9,16.7,,64.9,17.6,0.8
3141,A047829,2001MM09,33.2,11.0,,69.9,12.8,1.6
3142,A047829,2001KW03,31.9,11.0,,67.2,12.5,1.3
3143,A047829,2001MM10,28.9,12.6,,64.7,11.2,-1.2
3144,A047829,2001MM11,32.1,8.4,,72.4,7.3,-1.1
3145,A047829,2001MM12,38.1,7.7,,85.0,7.5,-0.2
3146,A047829,2001KW04,33.1,9.3,,74.0,8.5,-0.8
3147,A047829,2002MM01,31.0,11.4,,67.7,8.9,-2.2
3148,A047829,2002MM02,26.0,5.5,,58.8,2.8,-2.5
3149,A047829,2002MM03,28.4,0.5,,62.0,-2.5,-2.9
3150,A047829,2002KW01,28.5,5.8,,62.8,3.1,-2.6
3151,A047829,2002MM04,29.8,3.6,,67.0,0.3,-3.2
3152,A047829,2002MM05,32.3,12.8,,67.3,8.6,-3.8
3153,A047829,2002MM06,31.3,5.0,,68.1,2.8,-2.2
3154,A047829,2002KW02,31.1,7.1,,67.5,3.8,-3.1
3155,A047829,2002MM07,35.7,12.9,,72.9,9.0,-3.5
3156,A047829,2002MM08,33.9,9.7,,68.1,5.1,-4.2
3157,A047829,2002MM09,36.1,8.7,,71.5,2.2,-6.0
3158,A047829,2002KW03,35.2,10.4,,70.8,5.4,-4.6
3159,A047829,2002MM10,32.3,11.6,,67.8,4.7,-6.2
3160,A047829,2002MM11,34.8,8.3,,72.8,0.7,-7.1
3161,A047829,2002MM12,40.8,7.1,,85.1,0.0,-6.6
3162,A047829,2002KW04,36.0,8.8,,75.2,1.6,-6.6
3163,A047829,2003MM01,35.3,13.8,,71.4,5.5,-7.3
3164,A047829,2003MM02,30.4,16.9,,64.2,9.3,-6.5
3165,A047829,2003MM03,30.7,8.1,,62.0,0.0,-7.5
3166,A047829,2003KW01,32.2,12.9,,65.9,4.9,-7.1
3167,A047829,2003MM04,33.2,11.6,,68.7,2.6,-8.1
3168,A047829,2003MM05,35.8,10.6,,70.5,4.8,-5.3
3169,A047829,2003MM06,32.9,5.2,,66.4,-2.5,-7.3
3170,A047829,2003KW02,34.0,9.1,,68.5,1.6,-6.9
3171,A047829,2003MM07,37.2,4.2,,70.6,-3.2,-7.1
3172,A047829,2003MM08,34.4,1.4,,64.6,-5.2,-6.5
3173,A047829,2003MM09,37.7,4.4,,68.9,-3.5,-7.6
3174,A047829,2003KW03,36.4,3.4,,68.0,-4.0,-7.1
3175,A047829,2003MM10,35.1,8.6,,68.0,0.4,-7.6
3176,A047829,2003MM11,36.4,4.4,,70.7,-2.9,-7.0
3177,A047829,2003MM12,44.1,8.0,,84.2,-1.0,-8.3
3178,A047829,2003KW04,38.5,7.0,,74.3,-1.2,-7.7
3179,A047829,2004MM01,38.7,9.7,,71.9,0.7,-8.2
3180,A047829,2004MM02,33.7,10.7,,64.3,0.1,-9.6
3181,A047829,2004MM03,35.2,14.6,,64.6,4.4,-9.0
3182,A047829,2004KW01,35.9,11.6,,67.0,1.6,-8.9
3183,A047829,2004MM04,36.6,10.3,,68.7,0.0,-9.3
3184,A047829,2004MM05,37.4,4.5,,66.8,-5.2,-9.3
3185,A047829,2004MM06,40.6,23.2,,74.3,11.9,-9.2
3186,A047829,2004KW02,38.2,12.4,,69.9,2.0,-9.2
3187,A047829,2004MM07,41.4,11.3,,72.0,2.1,-8.3
3188,A047829,2004MM08,36.5,6.2,,63.1,-2.4,-8.0
3189,A047829,2004MM09,39.6,5.0,,66.9,-2.9,-7.6
3190,A047829,2004KW03,39.1,7.5,,67.4,-1.0,-7.9
3191,A047829,2004MM10,35.1,0.2,,63.3,-6.9,-7.1
3192,A047829,2004MM11,37.4,2.8,,66.8,-5.6,-8.1
3193,A047829,2004MM12,45.6,3.3,,81.0,-3.8,-6.9
3194,A047829,2004KW04,39.4,2.2,,70.4,-5.3,-7.4
3195,A047829,2005MM01,38.7,-0.2,,66.4,-7.6,-7.5
3196,A047829,2005MM02,34.0,0.9,,60.5,-5.8,-6.7
3197,A047829,2005MM03,37.8,7.2,,64.3,-0.6,-7.2
3198,A047829,2005KW01,36.8,2.6,,63.8,-4.8,-7.2
3199,A047829,2005MM04,39.8,8.7,,70.1,2.1,-6.2
3200,A047829,2005MM05,39.7,6.2,,67.0,0.2,-5.6
3201,A047829,2005MM06,42.8,5.5,,73.6,-0.9,-6.1
3202,A047829,2005KW02,40.8,6.8,,70.2,0.4,-5.9
3203,A047829,2005MM07,46.2,11.6,,75.0,4.1,-6.7
3204,A047829,2005MM08,43.0,18.0,,69.7,10.5,-6.3
3205,A047829,2005MM09,46.2,16.9,,73.3,9.6,-6.3
3206,A047829,2005KW03,45.1,15.4,,72.7,7.9,-6.5
3207,A047829,2005MM10,39.6,12.7,,66.1,4.4,-7.3
3208,A047829,2005MM11,42.3,13.2,,70.8,6.0,-6.4
3209,A047829,2005MM12,51.4,12.9,,86.1,6.3,-5.9
3210,A047829,2005KW04,44.4,12.9,,74.3,5.6,-6.5
3211,A047829,2006MM01,44.4,14.9,,71.6,7.8,-6.2
3212,A047829,2006MM02,40.5,19.2,,67.8,12.0,-6.0
3213,A047829,2006MM03,45.6,20.8,,73.3,14.1,-5.6
3214,A047829,2006KW01,43.5,18.3,,70.9,11.2,-5.9
3215,A047829,2006MM04,46.5,16.7,,77.0,9.8,-5.9
3216,A047829,2006MM05,49.6,25.0,,78.9,17.8,-5.8
3217,A047829,2006MM06,50.0,16.8,,82.4,11.9,-4.2
3218,A047829,2006KW02,48.7,19.4,,79.4,13.1,-5.3
3219,A047829,2006MM07,48.7,5.4,,74.8,-0.2,-5.3
3220,A047829,2006MM08,50.9,18.4,,77.7,11.5,-5.8
3221,A047829,2006MM09,52.2,13.0,,78.7,7.4,-4.9
3222,A047829,2006KW03,50.6,12.1,,77.1,6.1,-5.4
3223,A047829,2006MM10,44.1,11.4,,69.0,4.4,-6.3
3224,A047829,2006MM11,47.8,13.0,,74.9,5.8,-6.4
3225,A047829,2006MM12,57.5,11.8,,90.4,5.0,-6.1
3226,A047829,2006KW04,49.8,12.1,,78.1,5.1,-6.2
3227,A047829,2007MM01,52.3,17.7,,79.3,10.7,-5.9
3228,A047829,2007MM02,46.5,14.8,,72.0,6.1,-7.5
3229,A047829,2007MM03,54.4,19.3,,81.4,10.9,-7.0
3230,A047829,2007KW01,51.1,17.4,,77.5,9.3,-6.8
3231,A047829,2007MM04,50.2,8.0,,77.2,0.3,-7.1
3232,A047829,2007MM05,59.1,19.2,,87.2,10.5,-7.3
3233,A047829,2007MM06,62.7,25.4,,95.0,15.3,-8.1
3234,A047829,2007KW02,57.3,17.8,,86.5,8.9,-7.5
3235,A047829,2007MM07,64.8,33.1,,90.4,20.8,-9.2
3236,A047829,2007MM08,58.6,15.0,,80.9,4.1,-9.5
3237,A047829,2007MM09,62.4,19.5,,85.3,8.4,-9.3
3238,A047829,2007KW03,61.9,22.3,,85.6,11.0,-9.3
3239,A047829,2007MM10,52.2,18.3,,74.8,8.4,-8.4
3240,A047829,2007MM11,56.9,19.0,,81.9,9.4,-8.1
3241,A047829,2007MM12,68.2,18.6,,98.5,8.9,-8.2
3242,A047829,2007KW04,59.1,18.6,,85.1,8.9,-8.2
3243,A047829,2008MM01,60.2,15.1,,84.2,6.2,-7.7
3244,A047829,2008MM02,50.7,9.0,,73.8,2.5,-6.0
3245,A047829,2008MM03,55.4,1.8,,77.0,-5.4,-7.1
3246,A047829,2008KW01,55.4,8.5,,78.3,1.0,-6.9
3247,A047829,2008MM04,61.2,22.0,,88.1,14.0,-6.5
3248,A047829,2008MM05,62.7,6.0,,86.2,-1.1,-6.7
3249,A047829,2008MM06,65.9,5.2,,93.1,-2.0,-6.8
3250,A047829,2008KW02,63.3,10.4,,89.1,3.1,-6.6
3251,A047829,2008MM07,68.8,6.2,,90.6,0.2,-5.6
3252,A047829,2008MM08,61.8,5.4,,80.8,-0.1,-5.2
3253,A047829,2008MM09,64.0,2.6,,82.9,-2.8,-5.3
3254,A047829,2008KW03,64.8,4.7,,84.8,-0.9,-5.4
3255,A047829,2008MM10,55.6,6.6,,75.6,1.1,-5.2
3256,A047829,2008MM11,58.8,3.3,,79.7,-2.7,-5.7
3257,A047829,2008MM12,67.2,-1.4,,91.1,-7.5,-6.2
3258,A047829,2008KW04,60.5,2.4,,82.1,-3.4,-5.7
3259,A047829,2009MM01,63.4,5.4,,82.9,-1.6,-6.6
3260,A047829,2009MM02,52.3,3.1,,70.9,-3.9,-6.7
3261,A047829,2009MM03,54.9,-0.9,,71.1,-7.6,-6.8
3262,A047829,2009KW01,56.9,2.6,,75.0,-4.3,-6.7
3263,A047829,2009MM04,56.0,-8.5,,76.1,-13.6,-5.6
3264,A047829,2009MM05,62.1,-0.9,,80.7,-6.4,-5.6
3265,A047829,2009MM06,57.5,-12.8,,77.4,-16.9,-4.7
3266,A047829,2009KW02,58.6,-7.5,,78.1,-12.4,-5.3
3267,A047829,2009MM07,65.2,-5.1,,80.2,-11.4,-6.6
3268,A047829,2009MM08,58.5,-5.2,,72.9,-9.8,-4.8
3269,A047829,2009MM09,62.7,-2.0,,78.2,-5.7,-3.8
3270,A047829,2009KW03,62.2,-4.1,,77.1,-9.0,-5.1
3271,A047829,2009MM10,54.6,-1.7,,72.5,-4.2,-2.5
3272,A047829,2009MM11,56.2,-4.4,,74.6,-6.5,-2.1
3273,A047829,2009MM12,68.2,1.5,,90.0,-1.2,-2.7
3274,A047829,2009KW04,59.7,-1.4,,79.0,-3.8,-2.4
3275,A047829,2010MM01,64.3,1.3,,83.7,1.0,-0.3
3276,A047829,2010MM02,52.0,-0.5,,70.1,-1.2,-0.7
3277,A047829,2010MM03,57.4,4.5,,75.0,5.5,0.9
3278,A047829,2010KW01,57.9,1.8,,76.3,1.7,-0.1
3279,A047829,2010MM04,57.0,1.7,,76.6,0.6,-1.1
3280,A047829,2010MM05,61.9,-0.3,,80.9,0.3,0.6
3281,A047829,2010MM06,64.7,12.5,,86.6,11.9,-0.5
3282,A047829,2010KW02,61.2,4.5,,81.4,4.2,-0.3
3283,A047829,2010MM07,68.3,4.7,,82.7,3.1,-1.6
3284,A047829,2010MM08,66.0,12.8,,80.7,10.7,-1.8
3285,A047829,2010MM09,66.2,5.5,,81.4,4.1,-1.4
3286,A047829,2010KW03,66.8,7.5,,81.6,5.8,-1.6
